2020-12-10 11:40:02,115 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:02,313 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:40:04,077 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:40:04,077 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:40:04,078 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:40:04,080 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:40:04,256 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:40:07,278 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:12,409 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:12,578 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:40:17,565 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:19,260 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:40:19,261 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:40:19,261 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:40:19,264 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:40:19,433 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:40:22,693 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:22,866 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:40:27,892 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:33,089 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:33,266 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:40:34,440 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:40:34,440 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:40:34,440 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
